城市,日期,累积确诊人数,累积治愈人数,累积死亡人数
温州,2020/6/2,504,503,1
温州,2020/6/3,504,503,1
温州,2020/6/4,504,503,1
温州,2020/6/5,504,503,1
温州,2020/6/6,504,503,1
温州,2020/6/7,504,503,1
温州,2020/6/8,504,503,1
温州,2020/6/9,504,503,1
温州,2020/6/10,504,503,1
温州,2020/6/11,504,503,1
温州,2020/6/12,504,503,1
温州,2020/6/13,504,503,1
温州,2020/6/14,504,503,1
温州,2020/6/15,504,503,1
温州,2020/6/16,504,503,1
温州,2020/6/17,504,503,1
温州,2020/6/18,504,503,1
温州,2020/6/19,504,503,1
温州,2020/6/20,504,503,1
温州,2020/6/21,504,503,1
温州,2020/6/22,504,503,1
温州,2020/6/23,504,503,1
温州,2020/6/24,504,503,1
温州,2020/6/25,504,503,1
温州,2020/6/26,504,503,1
温州,2020/6/27,504,503,1
温州,2020/6/28,504,503,1
温州,2020/6/29,504,503,1
温州,2020/6/30,504,503,1
大兴安岭,2020/1/29,1,0,0
大兴安岭,2020/1/30,2,0,0
大兴安岭,2020/1/31,2,0,0
大兴安岭,2020/2/1,2,0,0
大兴安岭,2020/2/2,2,0,0
大兴安岭,2020/2/3,2,0,0
大兴安岭,2020/2/4,2,0,0
大兴安岭,2020/2/5,2,0,0
大兴安岭,2020/2/6,2,0,0
大兴安岭,2020/2/7,2,0,0
大兴安岭,2020/2/8,2,0,0
大兴安岭,2020/2/9,2,0,0
大兴安岭,2020/2/10,2,0,0
大兴安岭,2020/2/11,2,0,0
大兴安岭,2020/2/12,2,0,0
大兴安岭,2020/2/13,2,0,0
大兴安岭,2020/2/14,2,0,0
大兴安岭,2020/2/15,2,0,0
大兴安岭,2020/2/16,2,1,0
大兴安岭,2020/2/17,2,1,0
大兴安岭,2020/2/18,2,1,0
大兴安岭,2020/2/19,2,2,0
大兴安岭,2020/2/20,2,2,0
大兴安岭,2020/2/21,2,2,0
大兴安岭,2020/2/22,2,2,0
大兴安岭,2020/2/23,2,2,0
大兴安岭,2020/2/24,2,2,0
大兴安岭,2020/2/25,2,2,0
大兴安岭,2020/2/26,2,2,0
大兴安岭,2020/2/27,2,2,0
大兴安岭,2020/2/28,2,2,0
大兴安岭,2020/2/29,2,2,0
大兴安岭,2020/3/1,2,2,0
大兴安岭,2020/3/2,2,2,0
大兴安岭,2020/3/3,2,2,0
大兴安岭,2020/3/4,2,2,0
大兴安岭,2020/3/5,2,2,0
大兴安岭,2020/3/6,2,2,0
大兴安岭,2020/3/7,2,2,0
大兴安岭,2020/3/8,2,2,0
大兴安岭,2020/3/9,2,2,0
大兴安岭,2020/3/10,3,2,0
大兴安岭,2020/3/11,3,2,0
大兴安岭,2020/3/12,3,2,0
大兴安岭,2020/3/13,3,2,0
大兴安岭,2020/3/14,3,2,0
大兴安岭,2020/3/15,3,2,0
大兴安岭,2020/3/16,3,2,0
大兴安岭,2020/3/17,3,2,0
大兴安岭,2020/3/18,3,2,0
大兴安岭,2020/3/19,3,2,0
大兴安岭,2020/3/20,3,2,0
大兴安岭,2020/3/21,3,2,0
大兴安岭,2020/3/22,3,2,0
大兴安岭,2020/3/23,3,3,0
大兴安岭,2020/3/24,3,3,0
大兴安岭,2020/3/25,3,3,0
大兴安岭,2020/3/26,3,3,0
大兴安岭,2020/3/27,3,3,0
大兴安岭,2020/3/28,3,3,0
大兴安岭,2020/3/29,3,3,0
大兴安岭,2020/3/30,3,3,0
大兴安岭,2020/3/31,3,3,0
大兴安岭,2020/4/1,3,3,0
大兴安岭,2020/4/2,3,3,0
大兴安岭,2020/4/3,3,3,0
大兴安岭,2020/4/4,3,3,0
大兴安岭,2020/4/5,3,3,0
大兴安岭,2020/4/6,3,3,0
大兴安岭,2020/4/7,3,3,0
大兴安岭,2020/4/8,3,3,0
大兴安岭,2020/4/9,3,3,0
大兴安岭,2020/4/10,3,3,0
大兴安岭,2020/4/11,3,3,0
大兴安岭,2020/4/12,3,3,0
大兴安岭,2020/4/13,3,3,0
大兴安岭,2020/4/14,3,3,0
大兴安岭,2020/4/15,3,3,0
大兴安岭,2020/4/16,3,3,0
大兴安岭,2020/4/17,3,3,0
大兴安岭,2020/4/18,3,3,0
大兴安岭,2020/4/19,3,3,0
大兴安岭,2020/4/20,3,3,0
大兴安岭,2020/4/21,3,3,0
大兴安岭,2020/4/22,3,3,0
大兴安岭,2020/4/23,3,3,0
大兴安岭,2020/4/24,3,3,0
大兴安岭,2020/4/25,3,3,0
大兴安岭,2020/4/26,3,3,0
大兴安岭,2020/4/27,3,3,0
大兴安岭,2020/4/28,3,3,0
大兴安岭,2020/4/29,3,3,0
大兴安岭,2020/4/30,3,3,0
大兴安岭,2020/5/1,3,3,0
大兴安岭,2020/5/2,3,3,0
大兴安岭,2020/5/3,3,3,0
大兴安岭,2020/5/4,3,3,0
大兴安岭,2020/5/5,3,3,0
大兴安岭,2020/5/6,3,3,0
大兴安岭,2020/5/7,3,3,0
大兴安岭,2020/5/8,3,3,0
大兴安岭,2020/5/9,3,3,0
大兴安岭,2020/5/10,3,3,0
大兴安岭,2020/5/11,3,3,0
大兴安岭,2020/5/12,3,3,0
大兴安岭,2020/5/13,3,3,0
大兴安岭,2020/5/14,3,3,0
大兴安岭,2020/5/15,3,3,0
大兴安岭,2020/5/16,3,3,0
大兴安岭,2020/5/17,3,3,0
大兴安岭,2020/5/18,3,3,0
大兴安岭,2020/5/19,3,3,0
大兴安岭,2020/5/20,3,3,0
大兴安岭,2020/5/21,3,3,0
大兴安岭,2020/5/22,3,3,0
大兴安岭,2020/5/23,3,3,0
大兴安岭,2020/5/24,3,3,0
大兴安岭,2020/5/25,3,3,0
大兴安岭,2020/5/26,3,3,0
大兴安岭,2020/5/27,3,3,0
大兴安岭,2020/5/28,3,3,0
大兴安岭,2020/5/29,3,3,0
大兴安岭,2020/5/30,3,3,0
大兴安岭,2020/5/31,3,3,0
大兴安岭,2020/6/1,3,3,0
大兴安岭,2020/6/2,3,3,0
大兴安岭,2020/6/3,3,3,0
大兴安岭,2020/6/4,3,3,0
大兴安岭,2020/6/5,3,3,0
大兴安岭,2020/6/6,3,3,0
大兴安岭,2020/6/7,3,3,0
大兴安岭,2020/6/8,3,3,0
大兴安岭,2020/6/9,3,3,0
大兴安岭,2020/6/10,3,3,0
大兴安岭,2020/6/11,3,3,0
大兴安岭,2020/6/12,3,3,0
大兴安岭,2020/6/13,3,3,0
大兴安岭,2020/6/14,3,3,0
大兴安岭,2020/6/15,3,3,0
大兴安岭,2020/6/16,3,3,0
大兴安岭,2020/6/17,3,3,0
大兴安岭,2020/6/18,3,3,0
大兴安岭,2020/6/19,3,3,0
大兴安岭,2020/6/20,3,3,0
大兴安岭,2020/6/21,3,3,0
大兴安岭,2020/6/22,3,3,0
大兴安岭,2020/6/23,3,3,0
大兴安岭,2020/6/24,3,3,0
大兴安岭,2020/6/25,3,3,0
大兴安岭,2020/6/26,3,3,0
大兴安岭,2020/6/27,3,3,0
大兴安岭,2020/6/28,3,3,0
大兴安岭,2020/6/29,3,3,0
大兴安岭,2020/6/30,3,3,0
宜昌,2020/1/23,1,0,1
宜昌,2020/1/24,1,0,1
宜昌,2020/1/25,20,0,1
宜昌,2020/1/26,31,0,1
宜昌,2020/1/27,51,0,1
宜昌,2020/1/28,63,0,1
宜昌,2020/1/29,117,0,1
宜昌,2020/1/30,167,0,1
宜昌,2020/1/31,276,0,1
宜昌,2020/2/1,353,0,1
宜昌,2020/2/2,392,1,1
宜昌,2020/2/3,452,2,3
宜昌,2020/2/4,496,9,4
宜昌,2020/2/5,563,9,6
宜昌,2020/2/6,610,11,7
宜昌,2020/2/7,633,24,8
宜昌,2020/2/8,704,36,8
宜昌,2020/2/9,749,43,8
宜昌,2020/2/10,772,52,8
宜昌,2020/2/11,784,62,8
宜昌,2020/2/12,810,72,11
宜昌,2020/2/13,871,81,13
宜昌,2020/2/14,895,92,15
宜昌,2020/2/15,895,140,21
宜昌,2020/2/16,895,156,25
宜昌,2020/2/17,904,186,25
宜昌,2020/2/18,907,208,26
宜昌,2020/2/19,910,231,28
宜昌,2020/2/20,914,250,29
宜昌,2020/2/21,914,273,30
宜昌,2020/2/22,917,289,30
宜昌,2020/2/23,924,304,30
宜昌,2020/2/24,926,328,30
宜昌,2020/2/25,927,362,31
宜昌,2020/2/26,929,396,31
宜昌,2020/2/27,931,429,32
宜昌,2020/2/28,931,462,32
宜昌,2020/2/29,931,506,32
宜昌,2020/3/1,931,535,32
宜昌,2020/3/2,931,583,33
宜昌,2020/3/3,931,608,33
宜昌,2020/3/4,931,638,34
宜昌,2020/3/5,931,684,34
宜昌,2020/3/6,931,707,34
宜昌,2020/3/7,931,727,35
宜昌,2020/3/8,931,753,35
宜昌,2020/3/9,931,772,35
宜昌,2020/3/10,931,800,36
宜昌,2020/3/11,931,834,36
宜昌,2020/3/12,931,847,36
宜昌,2020/3/13,931,858,36
宜昌,2020/3/14,931,864,36
宜昌,2020/3/15,931,868,36
宜昌,2020/3/16,931,873,36
宜昌,2020/3/17,931,881,36
宜昌,2020/3/18,931,882,36
宜昌,2020/3/19,931,886,36
宜昌,2020/3/20,931,891,36
宜昌,2020/3/21,931,891,36
宜昌,2020/3/22,931,892,36
宜昌,2020/3/23,931,892,36
宜昌,2020/3/24,931,893,36
宜昌,2020/3/25,931,893,36
宜昌,2020/3/26,931,894,36
宜昌,2020/3/27,931,894,36
宜昌,2020/3/28,931,894,36
宜昌,2020/3/29,931,894,36
宜昌,2020/3/30,931,894,36
宜昌,2020/3/31,931,894,36
宜昌,2020/4/1,931,894,36
宜昌,2020/4/2,931,894,36
宜昌,2020/4/3,931,894,36
宜昌,2020/4/4,931,894,36
宜昌,2020/4/5,931,894,36
宜昌,2020/4/6,931,894,36
宜昌,2020/4/7,931,894,36
宜昌,2020/4/8,931,894,36
宜昌,2020/4/9,931,894,36
宜昌,2020/4/10,931,894,36
宜昌,2020/4/11,931,894,36
宜昌,2020/4/12,931,894,36
宜昌,2020/4/13,931,894,36
宜昌,2020/4/14,931,894,37
宜昌,2020/4/15,931,894,37
宜昌,2020/4/16,931,894,37
宜昌,2020/4/17,931,894,37
宜昌,2020/4/18,931,894,37
宜昌,2020/4/19,931,894,37
宜昌,2020/4/20,931,894,37
宜昌,2020/4/21,931,894,37
宜昌,2020/4/22,931,894,37
宜昌,2020/4/23,931,894,37
宜昌,2020/4/24,931,894,37
宜昌,2020/4/25,931,894,37
宜昌,2020/4/26,931,894,37
宜昌,2020/4/27,931,894,37
宜昌,2020/4/28,931,894,37
宜昌,2020/4/29,931,894,37
宜昌,2020/4/30,931,894,37
宜昌,2020/5/1,931,894,37
宜昌,2020/5/2,931,894,37
宜昌,2020/5/3,931,894,37
宜昌,2020/5/4,931,894,37
宜昌,2020/5/5,931,894,37
宜昌,2020/5/6,931,894,37
宜昌,2020/5/7,931,894,37
宜昌,2020/5/8,931,894,37
宜昌,2020/5/9,931,894,37
宜昌,2020/5/10,931,894,37
宜昌,2020/5/11,931,894,37
宜昌,2020/5/12,931,894,37
宜昌,2020/5/13,931,894,37
宜昌,2020/5/14,931,894,37
宜昌,2020/5/15,931,894,37
宜昌,2020/5/16,931,894,37
宜昌,2020/5/17,931,894,37
宜昌,2020/5/18,931,894,37
宜昌,2020/5/19,931,894,37
宜昌,2020/5/20,931,894,37
宜昌,2020/5/21,931,894,37
宜昌,2020/5/22,931,894,37
宜昌,2020/5/23,931,894,37
宜昌,2020/5/24,931,894,37
宜昌,2020/5/25,931,894,37
宜昌,2020/5/26,931,894,37
宜昌,2020/5/27,931,894,37
宜昌,2020/5/28,931,894,37
宜昌,2020/5/29,931,894,37
宜昌,2020/5/30,931,894,37
宜昌,2020/5/31,931,894,37
宜昌,2020/6/1,931,894,37
宜昌,2020/6/2,931,894,37
宜昌,2020/6/3,931,894,37
宜昌,2020/6/4,931,894,37
宜昌,2020/6/5,931,894,37
宜昌,2020/6/6,931,894,37
宜昌,2020/6/7,931,894,37
宜昌,2020/6/8,931,894,37
宜昌,2020/6/9,931,894,37
宜昌,2020/6/10,931,894,37
宜昌,2020/6/11,931,894,37
宜昌,2020/6/12,931,894,37
宜昌,2020/6/13,931,894,37
宜昌,2020/6/14,931,894,37
宜昌,2020/6/15,931,894,37
宜昌,2020/6/16,931,894,37
宜昌,2020/6/17,931,894,37
宜昌,2020/6/18,931,894,37
宜昌,2020/6/19,931,894,37
宜昌,2020/6/20,931,894,37
宜昌,2020/6/21,931,894,37
宜昌,2020/6/22,931,894,37
宜昌,2020/6/23,931,894,37
宜昌,2020/6/24,931,894,37
宜昌,2020/6/25,931,894,37
宜昌,2020/6/26,931,894,37
宜昌,2020/6/27,931,894,37
宜昌,2020/6/28,931,894,37
宜昌,2020/6/29,931,894,37
宜昌,2020/6/30,931,894,37
伊犁州,2020/1/25,1,0,0
伊犁州,2020/1/26,1,0,0
伊犁州,2020/1/27,2,0,0
伊犁州,2020/1/28,4,0,0
伊犁州,2020/1/29,4,0,0
伊犁州,2020/1/30,5,0,0
伊犁州,2020/1/31,5,0,0
伊犁州,2020/2/1,5,0,0
伊犁州,2020/2/2,6,0,0
伊犁州,2020/2/3,7,0,0
伊犁州,2020/2/4,9,0,0
伊犁州,2020/2/5,9,0,0
伊犁州,2020/2/6,9,0,0
伊犁州,2020/2/7,9,0,0
伊犁州,2020/2/8,10,0,0
伊犁州,2020/2/9,10,0,0
伊犁州,2020/2/10,10,0,0
伊犁州,2020/2/11,12,0,0
伊犁州,2020/2/12,14,0,0
伊犁州,2020/2/13,14,1,0
伊犁州,2020/2/14,16,1,0
伊犁州,2020/2/15,16,4,0
伊犁州,2020/2/16,18,4,0
伊犁州,2020/2/17,18,4,0
伊犁州,2020/2/18,18,4,0
伊犁州,2020/2/19,18,6,0
伊犁州,2020/2/20,18,6,0
伊犁州,2020/2/21,18,6,0
伊犁州,2020/2/22,18,6,0
伊犁州,2020/2/23,18,6,0
伊犁州,2020/2/24,18,6,0
伊犁州,2020/2/25,18,6,0
伊犁州,2020/2/26,18,8,0
伊犁州,2020/2/27,18,10,0
伊犁州,2020/2/28,18,12,0
伊犁州,2020/2/29,18,18,0
伊犁州,2020/3/1,18,18,0
伊犁州,2020/3/2,18,18,0
伊犁州,2020/3/3,18,18,0
伊犁州,2020/3/4,18,18,0
伊犁州,2020/3/5,18,18,0
伊犁州,2020/3/6,18,18,0
伊犁州,2020/3/7,18,18,0
伊犁州,2020/3/8,18,18,0
伊犁州,2020/3/9,18,18,0
伊犁州,2020/3/10,18,18,0
伊犁州,2020/3/11,18,18,0
伊犁州,2020/3/12,18,18,0
伊犁州,2020/3/13,18,18,0
伊犁州,2020/3/14,18,18,0
伊犁州,2020/3/15,18,18,0
伊犁州,2020/3/16,18,18,0
伊犁州,2020/3/17,18,18,0
伊犁州,2020/3/18,18,18,0
伊犁州,2020/3/19,18,18,0
伊犁州,2020/3/20,18,18,0
伊犁州,2020/3/21,18,18,0
伊犁州,2020/3/22,18,18,0
伊犁州,2020/3/23,18,18,0
伊犁州,2020/3/24,18,18,0
伊犁州,2020/3/25,18,18,0
伊犁州,2020/3/26,18,18,0
伊犁州,2020/3/27,18,18,0
伊犁州,2020/3/28,18,18,0
伊犁州,2020/3/29,18,18,0
伊犁州,2020/3/30,18,18,0
伊犁州,2020/3/31,18,18,0
伊犁州,2020/4/1,18,18,0
伊犁州,2020/4/2,18,18,0
伊犁州,2020/4/3,18,18,0
伊犁州,2020/4/4,18,18,0
伊犁州,2020/4/5,18,18,0
伊犁州,2020/4/6,18,18,0
伊犁州,2020/4/7,18,18,0
伊犁州,2020/4/8,18,18,0
伊犁州,2020/4/9,18,18,0
伊犁州,2020/4/10,18,18,0
伊犁州,2020/4/11,18,18,0
伊犁州,2020/4/12,18,18,0
伊犁州,2020/4/13,18,18,0
伊犁州,2020/4/14,18,18,0
伊犁州,2020/4/15,18,18,0
伊犁州,2020/4/16,18,18,0
伊犁州,2020/4/17,18,18,0
伊犁州,2020/4/18,18,18,0
伊犁州,2020/4/19,18,18,0
伊犁州,2020/4/20,18,18,0
伊犁州,2020/4/21,18,18,0
伊犁州,2020/4/22,18,18,0
伊犁州,2020/4/23,18,18,0
伊犁州,2020/4/24,18,18,0
伊犁州,2020/4/25,18,18,0
伊犁州,2020/4/26,18,18,0
伊犁州,2020/4/27,18,18,0
伊犁州,2020/4/28,18,18,0
伊犁州,2020/4/29,18,18,0
伊犁州,2020/4/30,18,18,0
伊犁州,2020/5/1,18,18,0
伊犁州,2020/5/2,18,18,0
伊犁州,2020/5/3,18,18,0
伊犁州,2020/5/4,18,18,0
伊犁州,2020/5/5,18,18,0
伊犁州,2020/5/6,18,18,0
伊犁州,2020/5/7,18,18,0
伊犁州,2020/5/8,18,18,0
伊犁州,2020/5/9,18,18,0
伊犁州,2020/5/10,18,18,0
伊犁州,2020/5/11,18,18,0
伊犁州,2020/5/12,18,18,0
伊犁州,2020/5/13,18,18,0
伊犁州,2020/5/14,18,18,0
伊犁州,2020/5/15,18,18,0
伊犁州,2020/5/16,18,18,0
伊犁州,2020/5/17,18,18,0
伊犁州,2020/5/18,18,18,0
伊犁州,2020/5/19,18,18,0
伊犁州,2020/5/20,18,18,0
伊犁州,2020/5/21,18,18,0
伊犁州,2020/5/22,18,18,0
伊犁州,2020/5/23,18,18,0
伊犁州,2020/5/24,18,18,0
伊犁州,2020/5/25,18,18,0
伊犁州,2020/5/26,18,18,0
伊犁州,2020/5/27,18,18,0
伊犁州,2020/5/28,18,18,0
伊犁州,2020/5/29,18,18,0
伊犁州,2020/5/30,18,18,0
伊犁州,2020/5/31,18,18,0
伊犁州,2020/6/1,18,18,0
伊犁州,2020/6/2,18,18,0
伊犁州,2020/6/3,18,18,0
伊犁州,2020/6/4,18,18,0
伊犁州,2020/6/5,18,18,0
伊犁州,2020/6/6,18,18,0
伊犁州,2020/6/7,18,18,0
伊犁州,2020/6/8,18,18,0
伊犁州,2020/6/9,18,18,0
伊犁州,2020/6/10,18,18,0
伊犁州,2020/6/11,18,18,0
伊犁州,2020/6/12,18,18,0
伊犁州,2020/6/13,18,18,0
伊犁州,2020/6/14,18,18,0
伊犁州,2020/6/15,18,18,0
伊犁州,2020/6/16,18,18,0
伊犁州,2020/6/17,18,18,0
伊犁州,2020/6/18,18,18,0
伊犁州,2020/6/19,18,18,0
伊犁州,2020/6/20,18,18,0
伊犁州,2020/6/21,18,18,0
伊犁州,2020/6/22,18,18,0
伊犁州,2020/6/23,18,18,0
伊犁州,2020/6/24,18,18,0
伊犁州,2020/6/25,18,18,0
伊犁州,2020/6/26,18,18,0
伊犁州,2020/6/27,18,18,0
伊犁州,2020/6/28,18,18,0
伊犁州,2020/6/29,18,18,0
伊犁州,2020/6/30,18,18,0
潮州,2020/1/31,3,0,0
潮州,2020/2/1,3,0,0
潮州,2020/2/2,4,0,0
潮州,2020/2/3,4,0,0
潮州,2020/2/4,4,0,0
潮州,2020/2/5,5,0,0
潮州,2020/2/6,5,0,0
潮州,2020/2/7,5,0,0
潮州,2020/2/8,5,0,0
潮州,2020/2/9,5,0,0
潮州,2020/2/10,5,0,0
潮州,2020/2/11,5,0,0
潮州,2020/2/12,5,0,0
潮州,2020/2/13,5,0,0
潮州,2020/2/14,5,0,0
潮州,2020/2/15,5,1,0
潮州,2020/2/16,5,1,0
潮州,2020/2/17,5,2,0
潮州,2020/2/18,5,4,0
潮州,2020/2/19,5,4,0
潮州,2020/2/20,5,4,0
潮州,2020/2/21,5,4,0
潮州,2020/2/22,5,4,0
潮州,2020/2/23,5,4,0
潮州,2020/2/24,5,4,0
潮州,2020/2/25,5,4,0
潮州,2020/2/26,5,4,0
潮州,2020/2/27,5,4,0
潮州,2020/2/28,5,5,0
潮州,2020/2/29,5,5,0
潮州,2020/3/1,5,5,0
潮州,2020/3/2,5,5,0
潮州,2020/3/3,5,5,0
潮州,2020/3/4,5,5,0
潮州,2020/3/5,5,5,0
潮州,2020/3/6,5,5,0
潮州,2020/3/7,5,5,0
潮州,2020/3/8,5,5,0
潮州,2020/3/9,5,5,0
潮州,2020/3/10,5,5,0
潮州,2020/3/11,5,5,0
潮州,2020/3/12,5,5,0
潮州,2020/3/13,5,5,0
潮州,2020/3/14,5,5,0
潮州,2020/3/15,5,5,0
潮州,2020/3/16,5,5,0
潮州,2020/3/17,5,5,0
潮州,2020/3/18,5,5,0
潮州,2020/3/19,5,5,0
潮州,2020/3/20,5,5,0
潮州,2020/3/21,5,5,0
潮州,2020/3/22,5,5,0
潮州,2020/3/23,5,5,0
潮州,2020/3/24,5,5,0
潮州,2020/3/25,5,5,0
潮州,2020/3/26,5,5,0
潮州,2020/3/27,5,5,0
潮州,2020/3/28,5,5,0
潮州,2020/3/29,5,5,0
潮州,2020/3/30,5,5,0
潮州,2020/3/31,5,5,0
潮州,2020/4/1,5,5,0
潮州,2020/4/2,5,5,0
潮州,2020/4/3,5,5,0
潮州,2020/4/4,5,5,0
潮州,2020/4/5,5,5,0
潮州,2020/4/6,5,5,0
潮州,2020/4/7,5,5,0
潮州,2020/4/8,5,5,0
潮州,2020/4/9,5,5,0
潮州,2020/4/10,5,5,0
潮州,2020/4/11,5,5,0
潮州,2020/4/12,5,5,0
潮州,2020/4/13,5,5,0
潮州,2020/4/14,5,5,0
潮州,2020/4/15,5,5,0
潮州,2020/4/16,5,5,0
潮州,2020/4/17,5,5,0
潮州,2020/4/18,5,5,0
潮州,2020/4/19,5,5,0
潮州,2020/4/20,5,5,0
潮州,2020/4/21,5,5,0
潮州,2020/4/22,5,5,0
潮州,2020/4/23,5,5,0
潮州,2020/4/24,5,5,0
潮州,2020/4/25,5,5,0
潮州,2020/4/26,5,5,0
潮州,2020/4/27,5,5,0
潮州,2020/4/28,5,5,0
潮州,2020/4/29,5,5,0
潮州,2020/4/30,5,5,0
潮州,2020/5/1,5,5,0
潮州,2020/5/2,5,5,0
潮州,2020/5/3,5,5,0
潮州,2020/5/4,5,5,0
潮州,2020/5/5,5,5,0
潮州,2020/5/6,5,5,0
潮州,2020/5/7,5,5,0
潮州,2020/5/8,5,5,0
潮州,2020/5/9,5,5,0
潮州,2020/5/10,5,5,0
潮州,2020/5/11,5,5,0
潮州,2020/5/12,5,5,0
潮州,2020/5/13,5,5,0
潮州,2020/5/14,5,5,0
潮州,2020/5/15,5,5,0
潮州,2020/5/16,5,5,0
潮州,2020/5/17,5,5,0
潮州,2020/5/18,5,5,0
潮州,2020/5/19,5,5,0
潮州,2020/5/20,5,5,0
潮州,2020/5/21,5,5,0
潮州,2020/5/22,5,5,0
潮州,2020/5/23,5,5,0
潮州,2020/5/24,5,5,0
潮州,2020/5/25,5,5,0
潮州,2020/5/26,5,5,0
潮州,2020/5/27,5,5,0
潮州,2020/5/28,5,5,0
潮州,2020/5/29,5,5,0
潮州,2020/5/30,5,5,0
潮州,2020/5/31,5,5,0
潮州,2020/6/1,5,5,0
潮州,2020/6/2,5,5,0
潮州,2020/6/3,5,5,0
潮州,2020/6/4,5,5,0
潮州,2020/6/5,5,5,0
潮州,2020/6/6,5,5,0
潮州,2020/6/7,5,5,0
潮州,2020/6/8,5,5,0
潮州,2020/6/9,5,5,0
潮州,2020/6/10,5,5,0
潮州,2020/6/11,5,5,0
潮州,2020/6/12,5,5,0
潮州,2020/6/13,5,5,0
潮州,2020/6/14,5,5,0
潮州,2020/6/15,5,5,0
潮州,2020/6/16,5,5,0
潮州,2020/6/17,5,5,0
潮州,2020/6/18,5,5,0
潮州,2020/6/19,5,5,0
潮州,2020/6/20,5,5,0
潮州,2020/6/21,5,5,0
潮州,2020/6/22,5,5,0
潮州,2020/6/23,5,5,0
潮州,2020/6/24,5,5,0
潮州,2020/6/25,5,5,0
潮州,2020/6/26,5,5,0
潮州,2020/6/27,5,5,0
潮州,2020/6/28,5,5,0
潮州,2020/6/29,5,5,0
潮州,2020/6/30,5,5,0
昌吉州,2020/2/3,1,0,0
昌吉州,2020/2/4,2,0,0
昌吉州,2020/2/5,2,0,0
昌吉州,2020/2/6,2,0,0
昌吉州,2020/2/7,2,0,0
昌吉州,2020/2/8,2,0,0
昌吉州,2020/2/9,3,0,0
昌吉州,2020/2/10,4,0,0
昌吉州,2020/2/11,4,0,0
昌吉州,2020/2/12,4,0,0
昌吉州,2020/2/13,4,0,0
昌吉州,2020/2/14,4,0,0
昌吉州,2020/2/15,4,0,0
昌吉州,2020/2/16,4,0,0
昌吉州,2020/2/17,4,0,0
昌吉州,2020/2/18,4,0,0
昌吉州,2020/2/19,4,2,0
昌吉州,2020/2/20,4,2,0
昌吉州,2020/2/21,4,2,0
昌吉州,2020/2/22,4,3,0
昌吉州,2020/2/23,4,3,0
昌吉州,2020/2/24,4,3,0
昌吉州,2020/2/25,4,3,0
昌吉州,2020/2/26,4,3,0
昌吉州,2020/2/27,4,3,0
昌吉州,2020/2/28,4,3,0
昌吉州,2020/2/29,4,3,0
昌吉州,2020/3/1,4,3,0
昌吉州,2020/3/2,4,3,0
昌吉州,2020/3/3,4,3,0
昌吉州,2020/3/4,4,3,0
昌吉州,2020/3/5,4,4,0
昌吉州,2020/3/6,4,4,0
昌吉州,2020/3/7,4,4,0
昌吉州,2020/3/8,4,4,0
昌吉州,2020/3/9,4,4,0
昌吉州,2020/3/10,4,4,0
昌吉州,2020/3/11,4,4,0
昌吉州,2020/3/12,4,4,0
昌吉州,2020/3/13,4,4,0
昌吉州,2020/3/14,4,4,0
昌吉州,2020/3/15,4,4,0
昌吉州,2020/3/16,4,4,0
昌吉州,2020/3/17,4,4,0
昌吉州,2020/3/18,4,4,0
昌吉州,2020/3/19,4,4,0
昌吉州,2020/3/20,4,4,0
昌吉州,2020/3/21,4,4,0
昌吉州,2020/3/22,4,4,0
昌吉州,2020/3/23,4,4,0
昌吉州,2020/3/24,4,4,0
昌吉州,2020/3/25,4,4,0
昌吉州,2020/3/26,4,4,0
昌吉州,2020/3/27,4,4,0
昌吉州,2020/3/28,4,4,0
昌吉州,2020/3/29,4,4,0
昌吉州,2020/3/30,4,4,0
昌吉州,2020/3/31,4,4,0
昌吉州,2020/4/1,4,4,0
昌吉州,2020/4/2,4,4,0
昌吉州,2020/4/3,4,4,0
昌吉州,2020/4/4,4,4,0
昌吉州,2020/4/5,4,4,0
昌吉州,2020/4/6,4,4,0
昌吉州,2020/4/7,4,4,0
昌吉州,2020/4/8,4,4,0
昌吉州,2020/4/9,4,4,0
昌吉州,2020/4/10,4,4,0
昌吉州,2020/4/11,4,4,0
昌吉州,2020/4/12,4,4,0
昌吉州,2020/4/13,4,4,0
昌吉州,2020/4/14,4,4,0
昌吉州,2020/4/15,4,4,0
昌吉州,2020/4/16,4,4,0
昌吉州,2020/4/17,4,4,0
昌吉州,2020/4/18,4,4,0
昌吉州,2020/4/19,4,4,0
昌吉州,2020/4/20,4,4,0
昌吉州,2020/4/21,4,4,0
昌吉州,2020/4/22,4,4,0
昌吉州,2020/4/23,4,4,0
昌吉州,2020/4/24,4,4,0
昌吉州,2020/4/25,4,4,0
昌吉州,2020/4/26,4,4,0
昌吉州,2020/4/27,4,4,0
昌吉州,2020/4/28,4,4,0
昌吉州,2020/4/29,4,4,0
昌吉州,2020/4/30,4,4,0
昌吉州,2020/5/1,4,4,0
昌吉州,2020/5/2,4,4,0
昌吉州,2020/5/3,4,4,0
昌吉州,2020/5/4,4,4,0
昌吉州,2020/5/5,4,4,0
昌吉州,2020/5/6,4,4,0
昌吉州,2020/5/7,4,4,0
昌吉州,2020/5/8,4,4,0
昌吉州,2020/5/9,4,4,0
昌吉州,2020/5/10,4,4,0
昌吉州,2020/5/11,4,4,0
昌吉州,2020/5/12,4,4,0
昌吉州,2020/5/13,4,4,0
昌吉州,2020/5/14,4,4,0
昌吉州,2020/5/15,4,4,0
