省份,日期,新增确诊人数,新增治愈人数,新增死亡人数,累积确诊人数,累积治愈人数,累积死亡人数
广东,2020/2/5,74,17,0,944,50,0
广东,2020/2/6,74,20,1,1018,70,1
广东,2020/2/7,57,28,0,1075,98,1
广东,2020/2/8,45,26,0,1120,124,1
广东,2020/2/9,31,22,0,1151,146,1
广东,2020/3/1,1,57,0,1350,1005,7
广东,2020/3/10,0,16,0,1353,1265,8
广东,2020/3/11,3,8,0,1356,1273,8
广东,2020/3/12,0,7,0,1356,1280,8
广东,2020/3/13,0,4,0,1356,1284,8
广东,2020/3/14,1,3,0,1357,1287,8
广东,2020/3/15,4,5,0,1361,1292,8
广东,2020/3/16,3,0,0,1364,1292,8
广东,2020/3/17,5,2,0,1369,1294,8
广东,2020/3/18,9,5,0,1378,1299,8
广东,2020/3/19,14,0,0,1392,1299,8
广东,2020/3/2,0,29,0,1350,1034,7
广东,2020/3/20,7,3,0,1399,1302,8
广东,2020/3/21,8,0,0,1407,1302,8
广东,2020/3/22,6,1,0,1413,1303,8
广东,2020/3/23,15,3,0,1428,1306,8
广东,2020/3/24,5,1,0,1433,1307,8
广东,2020/3/25,11,2,0,1444,1309,8
广东,2020/3/26,12,0,0,1456,1309,8
广东,2020/3/27,11,4,0,1467,1313,8
广东,2020/3/28,8,8,0,1475,1321,8
广东,2020/3/29,9,3,0,1484,1324,8
广东,2020/3/3,0,73,0,1350,1107,7
广东,2020/3/30,6,2,0,1490,1326,8
广东,2020/3/31,11,4,0,1501,1330,8
广东,2020/3/4,0,25,0,1350,1132,7
广东,2020/3/5,1,49,0,1351,1181,7
广东,2020/3/6,1,27,0,1352,1208,7
广东,2020/3/7,0,18,0,1352,1226,7
广东,2020/3/8,0,13,1,1352,1239,8
广东,2020/3/9,1,10,0,1353,1249,8
广东,2020/4/1,6,8,0,1507,1338,8
广东,2020/4/10,4,0,0,1548,1392,8
广东,2020/4/11,4,0,0,1552,1392,8
广东,2020/4/12,3,0,0,1555,1392,8
广东,2020/4/13,9,0,0,1564,1392,8
广东,2020/4/14,2,0,0,1566,1392,8
广东,2020/4/15,5,0,0,1571,1392,8
广东,2020/4/16,6,0,0,1577,1392,8
广东,2020/4/17,2,0,0,1579,1392,8
广东,2020/4/18,1,0,0,1580,1392,8
广东,2020/4/19,1,0,0,1581,1392,8
广东,2020/4/2,7,3,0,1514,1341,8
广东,2020/4/20,1,0,0,1582,1392,8
广东,2020/4/21,0,0,0,1582,1392,8
广东,2020/4/22,2,0,0,1584,1392,8
广东,2020/4/23,1,0,0,1585,1392,8
广东,2020/4/24,0,0,0,1585,1392,8
广东,2020/4/25,1,0,0,1586,1392,8
广东,2020/4/26,1,0,0,1587,1392,8
广东,2020/4/27,0,0,0,1587,1392,8
广东,2020/4/28,1,0,0,1588,1392,8
广东,2020/4/29,0,0,0,1588,1392,8
广东,2020/4/3,2,10,0,1516,1351,8
广东,2020/4/30,0,0,0,1588,1392,8
广东,2020/4/4,8,6,0,1524,1357,8
广东,2020/4/5,8,7,0,1532,1364,8
广东,2020/4/6,1,6,0,1533,1370,8
广东,2020/4/7,3,10,0,1536,1380,8
广东,2020/4/8,3,12,0,1539,1392,8
广东,2020/4/9,5,0,0,1544,1392,8
广东,2020/5/1,0,0,0,1588,1392,8
广东,2020/5/10,0,0,0,1589,1392,8
广东,2020/5/11,0,0,0,1589,1392,8
广东,2020/5/12,0,0,0,1589,1392,8
广东,2020/5/13,0,0,0,1589,1392,8
广东,2020/5/14,0,0,0,1589,1392,8
广东,2020/5/15,0,0,0,1589,1392,8
广东,2020/5/16,1,0,0,1590,1392,8
广东,2020/5/17,0,0,0,1590,1392,8
广东,2020/5/18,0,0,0,1590,1392,8
广东,2020/5/19,0,0,0,1590,1392,8
广东,2020/5/2,0,0,0,1588,1392,8
广东,2020/5/20,1,0,0,1591,1392,8
广东,2020/5/21,0,0,0,1591,1392,8
广东,2020/5/22,0,0,0,1591,1392,8
广东,2020/5/23,1,0,0,1592,1392,8
广东,2020/5/24,0,0,0,1592,1392,8
广东,2020/5/25,0,0,0,1592,1392,8
广东,2020/5/26,0,0,0,1592,1392,8
广东,2020/5/27,0,0,0,1592,1392,8
广东,2020/5/28,0,0,0,1592,1392,8
广东,2020/5/29,1,0,0,1593,1392,8
广东,2020/5/3,0,0,0,1588,1392,8
广东,2020/5/30,0,0,0,1593,1392,8
广东,2020/5/31,2,0,0,1595,1392,8
广东,2020/5/4,0,0,0,1588,1392,8
广东,2020/5/5,0,0,0,1588,1392,8
广东,2020/5/6,1,0,0,1589,1392,8
广东,2020/5/7,0,0,0,1589,1392,8
广东,2020/5/8,0,0,0,1589,1392,8
广东,2020/5/9,0,0,0,1589,1392,8
广东,2020/6/1,1,0,0,1596,1392,8
广东,2020/6/10,3,1,0,1607,1394,8
广东,2020/6/11,0,0,0,1607,1394,8
广东,2020/6/12,1,0,0,1608,1394,8
广东,2020/6/13,17,0,0,1625,1394,8
广东,2020/6/14,0,0,0,1625,1394,8
广东,2020/6/15,3,0,0,1628,1394,8
广东,2020/6/16,0,0,0,1628,1394,8
广东,2020/6/17,0,0,0,1628,1394,8
广东,2020/6/18,3,0,0,1631,1394,8
广东,2020/6/19,3,0,0,1634,1394,8
广东,2020/6/2,1,0,0,1597,1392,8
广东,2020/6/20,0,0,0,1634,1394,8
广东,2020/6/21,0,0,0,1634,1394,8
广东,2020/6/22,0,0,0,1634,1394,8
广东,2020/6/23,0,0,0,1634,1394,8
广东,2020/6/24,1,0,0,1635,1394,8
广东,2020/6/25,0,0,0,1635,1394,8
广东,2020/6/26,0,0,0,1635,1394,8
广东,2020/6/27,0,0,0,1635,1394,8
广东,2020/6/28,0,0,0,1635,1394,8
广东,2020/6/29,0,0,0,1635,1394,8
广东,2020/6/3,1,0,0,1598,1392,8
广东,2020/6/30,0,0,0,1635,1394,8
广东,2020/6/4,0,0,0,1598,1392,8
广东,2020/6/5,3,0,0,1601,1392,8
广东,2020/6/6,1,0,0,1602,1392,8
广东,2020/6/7,0,0,0,1602,1392,8
广东,2020/6/8,2,0,0,1604,1392,8
广东,2020/6/9,0,1,0,1604,1393,8
广西,2020/1/22,5,0,0,5,0,0
广西,2020/1/23,8,0,0,13,0,0
广西,2020/1/24,10,0,0,23,0,0
广西,2020/1/25,10,0,0,33,0,0
广西,2020/1/26,13,0,0,46,0,0
广西,2020/1/27,5,0,0,51,0,0
广西,2020/1/28,7,2,0,58,2,0
广西,2020/1/29,20,0,0,78,2,0
广西,2020/1/30,9,0,0,87,2,0
广西,2020/1/31,13,0,0,100,2,0
广西,2020/2/1,11,0,0,111,2,0
广西,2020/2/10,5,12,0,215,30,1
广西,2020/2/11,7,1,0,222,31,1
广西,2020/2/12,0,2,1,222,33,2
广西,2020/2/13,4,2,0,226,35,2
广西,2020/2/14,9,5,0,235,40,2
广西,2020/2/15,2,6,0,237,46,2
广西,2020/2/16,1,5,0,238,51,2
广西,2020/2/17,4,7,0,242,58,2
广西,2020/2/18,2,18,0,244,76,2
广西,2020/2/19,1,11,0,245,87,2
广西,2020/2/2,16,0,0,127,2,0
广西,2020/2/20,1,8,0,246,95,2
广西,2020/2/21,3,4,0,249,99,2
广西,2020/2/22,0,5,0,249,104,2
广西,2020/2/23,2,3,0,251,107,2
广西,2020/2/24,1,22,0,252,129,2
广西,2020/2/25,0,9,0,252,138,2
广西,2020/2/26,0,21,0,252,159,2
广西,2020/2/27,0,7,0,252,166,2
广西,2020/2/28,0,6,0,252,172,2
广西,2020/2/29,0,7,0,252,179,2
广西,2020/2/3,12,5,0,139,7,0
广西,2020/2/4,11,3,0,150,10,0
广西,2020/2/5,18,4,0,168,14,0
广西,2020/2/6,4,3,0,172,17,0
广西,2020/2/7,11,0,0,183,17,0
广西,2020/2/8,12,1,1,195,18,1
广西,2020/2/9,15,0,0,210,18,1
广西,2020/3/1,0,9,0,252,188,2
广西,2020/3/10,0,3,0,252,237,2
广西,2020/3/11,0,4,0,252,241,2
广西,2020/3/12,0,2,0,252,243,2
广西,2020/3/13,0,0,0,252,243,2
广西,2020/3/14,0,0,0,252,243,2
广西,2020/3/15,0,4,0,252,247,2
广西,2020/3/16,1,1,0,253,248,2
广西,2020/3/17,0,0,0,253,248,2
广西,2020/3/18,0,0,0,253,248,2
广西,2020/3/19,1,0,0,254,248,2
广西,2020/3/2,0,14,0,252,202,2
广西,2020/3/20,0,0,0,254,248,2
广西,2020/3/21,0,0,0,254,248,2
广西,2020/3/22,0,0,0,254,248,2
广西,2020/3/23,0,0,0,254,248,2
广西,2020/3/24,0,0,0,254,248,2
广西,2020/3/25,0,0,0,254,248,2
广西,2020/3/26,0,0,0,254,248,2
广西,2020/3/27,0,0,0,254,248,2
广西,2020/3/28,0,0,0,254,248,2
广西,2020/3/29,0,0,0,254,248,2
广西,2020/3/3,0,8,0,252,210,2
广西,2020/3/30,0,0,0,254,248,2
广西,2020/3/31,0,0,0,254,248,2
广西,2020/3/4,0,3,0,252,213,2
广西,2020/3/5,0,4,0,252,217,2
广西,2020/3/6,0,2,0,252,219,2
广西,2020/3/7,0,4,0,252,223,2
广西,2020/3/8,0,7,0,252,230,2
广西,2020/3/9,0,4,0,252,234,2
广西,2020/4/1,0,2,0,254,250,2
广西,2020/4/10,0,0,0,254,250,2
广西,2020/4/11,0,0,0,254,250,2
广西,2020/4/12,0,0,0,254,250,2
广西,2020/4/13,0,0,0,254,250,2
广西,2020/4/14,0,0,0,254,250,2
广西,2020/4/15,0,0,0,254,250,2
广西,2020/4/16,0,0,0,254,250,2
广西,2020/4/17,0,0,0,254,250,2
广西,2020/4/18,0,0,0,254,250,2
广西,2020/4/19,0,0,0,254,250,2
广西,2020/4/2,0,0,0,254,250,2
广西,2020/4/20,0,0,0,254,250,2
广西,2020/4/21,0,0,0,254,250,2
广西,2020/4/22,0,0,0,254,250,2
广西,2020/4/23,0,0,0,254,250,2
广西,2020/4/24,0,0,0,254,250,2
广西,2020/4/25,0,0,0,254,250,2
广西,2020/4/26,0,0,0,254,250,2
广西,2020/4/27,0,0,0,254,250,2
广西,2020/4/28,0,0,0,254,250,2
广西,2020/4/29,0,0,0,254,250,2
广西,2020/4/3,0,0,0,254,250,2
广西,2020/4/30,0,0,0,254,250,2
广西,2020/4/4,0,0,0,254,250,2
广西,2020/4/5,0,0,0,254,250,2
广西,2020/4/6,0,0,0,254,250,2
广西,2020/4/7,0,0,0,254,250,2
广西,2020/4/8,0,0,0,254,250,2
广西,2020/4/9,0,0,0,254,250,2
广西,2020/5/1,0,0,0,254,250,2
广西,2020/5/10,0,0,0,254,250,2
广西,2020/5/11,0,0,0,254,250,2
广西,2020/5/12,0,0,0,254,250,2
广西,2020/5/13,0,0,0,254,250,2
广西,2020/5/14,0,0,0,254,250,2
广西,2020/5/15,0,0,0,254,250,2
广西,2020/5/16,0,0,0,254,250,2
广西,2020/5/17,0,0,0,254,250,2
广西,2020/5/18,0,0,0,254,250,2
广西,2020/5/19,0,0,0,254,250,2
广西,2020/5/2,0,0,0,254,250,2
广西,2020/5/20,0,0,0,254,250,2
广西,2020/5/21,0,0,0,254,250,2
广西,2020/5/22,0,0,0,254,250,2
广西,2020/5/23,0,0,0,254,250,2
广西,2020/5/24,0,0,0,254,250,2
广西,2020/5/25,0,0,0,254,250,2
广西,2020/5/26,0,0,0,254,250,2
广西,2020/5/27,0,0,0,254,250,2
广西,2020/5/28,0,0,0,254,250,2
广西,2020/5/29,0,0,0,254,250,2
广西,2020/5/3,0,0,0,254,250,2
广西,2020/5/30,0,0,0,254,250,2
广西,2020/5/31,0,0,0,254,250,2
广西,2020/5/4,0,0,0,254,250,2
广西,2020/5/5,0,0,0,254,250,2
广西,2020/5/6,0,0,0,254,250,2
广西,2020/5/7,0,0,0,254,250,2
广西,2020/5/8,0,0,0,254,250,2
广西,2020/5/9,0,0,0,254,250,2
广西,2020/6/1,0,0,0,254,250,2
广西,2020/6/10,0,0,0,254,250,2
广西,2020/6/11,0,0,0,254,250,2
广西,2020/6/12,0,0,0,254,250,2
广西,2020/6/13,0,0,0,254,250,2
广西,2020/6/14,0,0,0,254,250,2
广西,2020/6/15,0,0,0,254,250,2
广西,2020/6/16,0,0,0,254,250,2
广西,2020/6/17,0,0,0,254,250,2
广西,2020/6/18,0,0,0,254,250,2
广西,2020/6/19,0,0,0,254,250,2
广西,2020/6/2,0,0,0,254,250,2
广西,2020/6/20,0,0,0,254,250,2
广西,2020/6/21,0,0,0,254,250,2
广西,2020/6/22,0,0,0,254,250,2
广西,2020/6/23,0,0,0,254,250,2
广西,2020/6/24,0,0,0,254,250,2
广西,2020/6/25,0,0,0,254,250,2
广西,2020/6/26,0,0,0,254,250,2
广西,2020/6/27,0,0,0,254,250,2
广西,2020/6/28,0,0,0,254,250,2
广西,2020/6/29,0,0,0,254,250,2
广西,2020/6/3,0,0,0,254,250,2
广西,2020/6/30,0,0,0,254,250,2
广西,2020/6/4,0,0,0,254,250,2
广西,2020/6/5,0,0,0,254,250,2
广西,2020/6/6,0,0,0,254,250,2
广西,2020/6/7,0,0,0,254,250,2
广西,2020/6/8,0,0,0,254,250,2
广西,2020/6/9,0,0,0,254,250,2
新疆,2020/1/23,2,0,0,2,0,0
新疆,2020/1/24,1,0,0,3,0,0
新疆,2020/1/25,1,0,0,4,0,0
新疆,2020/1/26,1,0,0,5,0,0
新疆,2020/1/27,5,0,0,10,0,0
新疆,2020/1/28,3,0,0,13,0,0
新疆,2020/1/29,1,0,0,14,0,0
新疆,2020/1/30,3,0,0,17,0,0
新疆,2020/1/31,1,0,0,18,0,0
新疆,2020/2/1,3,0,0,21,0,0
新疆,2020/2/10,6,0,0,55,0,0
新疆,2020/2/11,4,3,0,59,3,0
新疆,2020/2/12,4,0,1,63,3,1
新疆,2020/2/13,2,3,0,65,6,1
新疆,2020/2/14,5,0,0,70,6,1
新疆,2020/2/15,1,5,0,71,11,1
新疆,2020/2/16,4,1,0,75,12,1
新疆,2020/2/17,1,0,0,76,12,1
新疆,2020/2/18,0,2,0,76,14,1
新疆,2020/2/19,0,6,0,76,20,1
新疆,2020/2/2,3,0,0,24,0,0
新疆,2020/2/20,0,2,0,76,22,1
新疆,2020/2/21,0,2,1,76,24,2
新疆,2020/2/22,0,1,0,76,25,2
新疆,2020/2/23,0,3,0,76,28,2
新疆,2020/2/24,0,2,0,76,30,2
新疆,2020/2/25,0,0,0,76,30,2
新疆,2020/2/26,0,4,0,76,34,2
新疆,2020/2/27,0,9,1,76,43,3
新疆,2020/2/28,0,9,0,76,52,3
新疆,2020/2/29,0,10,0,76,62,3
新疆,2020/2/3,5,0,0,29,0,0
新疆,2020/2/4,3,0,0,32,0,0
新疆,2020/2/5,4,0,0,36,0,0
新疆,2020/2/6,3,0,0,39,0,0
新疆,2020/2/7,3,0,0,42,0,0
新疆,2020/2/8,3,0,0,45,0,0
新疆,2020/2/9,4,0,0,49,0,0
新疆,2020/3/1,0,2,0,76,64,3
新疆,2020/3/10,0,0,0,76,73,3
新疆,2020/3/11,0,0,0,76,73,3
新疆,2020/3/12,0,0,0,76,73,3
新疆,2020/3/13,0,0,0,76,73,3
新疆,2020/3/14,0,0,0,76,73,3
新疆,2020/3/15,0,0,0,76,73,3
新疆,2020/3/16,0,0,0,76,73,3
新疆,2020/3/17,0,0,0,76,73,3
新疆,2020/3/18,0,0,0,76,73,3
新疆,2020/3/19,0,0,0,76,73,3
新疆,2020/3/2,0,3,0,76,67,3
新疆,2020/3/20,0,0,0,76,73,3
新疆,2020/3/21,0,0,0,76,73,3
新疆,2020/3/22,0,0,0,76,73,3
新疆,2020/3/23,0,0,0,76,73,3
新疆,2020/3/24,0,0,0,76,73,3
新疆,2020/3/25,0,0,0,76,73,3
新疆,2020/3/26,0,0,0,76,73,3
新疆,2020/3/27,0,0,0,76,73,3
新疆,2020/3/28,0,0,0,76,73,3
新疆,2020/3/29,0,0,0,76,73,3
新疆,2020/3/3,0,1,0,76,68,3
新疆,2020/3/30,0,0,0,76,73,3
新疆,2020/3/31,0,0,0,76,73,3
新疆,2020/3/4,0,1,0,76,69,3
新疆,2020/3/5,0,1,0,76,70,3
新疆,2020/3/6,0,1,0,76,71,3
新疆,2020/3/7,0,1,0,76,72,3
新疆,2020/3/8,0,1,0,76,73,3
新疆,2020/3/9,0,0,0,76,73,3
新疆,2020/4/1,0,0,0,76,73,3
新疆,2020/4/10,0,0,0,76,73,3
新疆,2020/4/11,0,0,0,76,73,3
新疆,2020/4/12,0,0,0,76,73,3
新疆,2020/4/13,0,0,0,76,73,3
新疆,2020/4/14,0,0,0,76,73,3
新疆,2020/4/15,0,0,0,76,73,3
新疆,2020/4/16,0,0,0,76,73,3
新疆,2020/4/17,0,0,0,76,73,3
新疆,2020/4/18,0,0,0,76,73,3
新疆,2020/4/19,0,0,0,76,73,3
新疆,2020/4/2,0,0,0,76,73,3
新疆,2020/4/20,0,0,0,76,73,3
新疆,2020/4/21,0,0,0,76,73,3
新疆,2020/4/22,0,0,0,76,73,3
新疆,2020/4/23,0,0,0,76,73,3
新疆,2020/4/24,0,0,0,76,73,3
新疆,2020/4/25,0,0,0,76,73,3
新疆,2020/4/26,0,0,0,76,73,3
新疆,2020/4/27,0,0,0,76,73,3
新疆,2020/4/28,0,0,0,76,73,3
新疆,2020/4/29,0,0,0,76,73,3
新疆,2020/4/3,0,0,0,76,73,3
新疆,2020/4/30,0,0,0,76,73,3
新疆,2020/4/4,0,0,0,76,73,3
新疆,2020/4/5,0,0,0,76,73,3
新疆,2020/4/6,0,0,0,76,73,3
新疆,2020/4/7,0,0,0,76,73,3
新疆,2020/4/8,0,0,0,76,73,3
新疆,2020/4/9,0,0,0,76,73,3
新疆,2020/5/1,0,0,0,76,73,3
新疆,2020/5/10,0,0,0,76,73,3
新疆,2020/5/11,0,0,0,76,73,3
新疆,2020/5/12,0,0,0,76,73,3
新疆,2020/5/13,0,0,0,76,73,3
新疆,2020/5/14,0,0,0,76,73,3
新疆,2020/5/15,0,0,0,76,73,3
新疆,2020/5/16,0,0,0,76,73,3
新疆,2020/5/17,0,0,0,76,73,3
新疆,2020/5/18,0,0,0,76,73,3
新疆,2020/5/19,0,0,0,76,73,3
新疆,2020/5/2,0,0,0,76,73,3
新疆,2020/5/20,0,0,0,76,73,3
新疆,2020/5/21,0,0,0,76,73,3
新疆,2020/5/22,0,0,0,76,73,3
新疆,2020/5/23,0,0,0,76,73,3
新疆,2020/5/24,0,0,0,76,73,3
新疆,2020/5/25,0,0,0,76,73,3
新疆,2020/5/26,0,0,0,76,73,3
新疆,2020/5/27,0,0,0,76,73,3
新疆,2020/5/28,0,0,0,76,73,3
新疆,2020/5/29,0,0,0,76,73,3
新疆,2020/5/3,0,0,0,76,73,3
新疆,2020/5/30,0,0,0,76,73,3
新疆,2020/5/31,0,0,0,76,73,3
新疆,2020/5/4,0,0,0,76,73,3
新疆,2020/5/5,0,0,0,76,73,3
新疆,2020/5/6,0,0,0,76,73,3
新疆,2020/5/7,0,0,0,76,73,3
新疆,2020/5/8,0,0,0,76,73,3
新疆,2020/5/9,0,0,0,76,73,3
新疆,2020/6/1,0,0,0,76,73,3
新疆,2020/6/10,0,0,0,76,73,3
新疆,2020/6/11,0,0,0,76,73,3
新疆,2020/6/12,0,0,0,76,73,3
新疆,2020/6/13,0,0,0,76,73,3
新疆,2020/6/14,0,0,0,76,73,3
新疆,2020/6/15,0,0,0,76,73,3
新疆,2020/6/16,0,0,0,76,73,3
新疆,2020/6/17,0,0,0,76,73,3
新疆,2020/6/18,0,0,0,76,73,3
新疆,2020/6/19,0,0,0,76,73,3
新疆,2020/6/2,0,0,0,76,73,3
新疆,2020/6/20,0,0,0,76,73,3
新疆,2020/6/21,0,0,0,76,73,3
新疆,2020/6/22,0,0,0,76,73,3
新疆,2020/6/23,0,0,0,76,73,3
新疆,2020/6/24,0,0,0,76,73,3
新疆,2020/6/25,0,0,0,76,73,3
新疆,2020/6/26,0,0,0,76,73,3
新疆,2020/6/27,0,0,0,76,73,3
新疆,2020/6/28,0,0,0,76,73,3
新疆,2020/6/29,0,0,0,76,73,3
新疆,2020/6/3,0,0,0,76,73,3
新疆,2020/6/30,0,0,0,76,73,3
新疆,2020/6/4,0,0,0,76,73,3
新疆,2020/6/5,0,0,0,76,73,3
新疆,2020/6/6,0,0,0,76,73,3
新疆,2020/6/7,0,0,0,76,73,3
新疆,2020/6/8,0,0,0,76,73,3
新疆,2020/6/9,0,0,0,76,73,3
江苏,2020/1/22,1,0,0,1,0,0
江苏,2020/1/23,8,0,0,9,0,0
江苏,2020/1/24,9,1,0,18,1,0
江苏,2020/1/25,13,0,0,31,1,0
江苏,2020/1/26,16,0,0,47,1,0
江苏,2020/1/27,23,0,0,70,1,0
江苏,2020/1/28,29,0,0,99,1,0
江苏,2020/1/29,30,0,0,129,1,0
江苏,2020/1/30,39,1,0,168,2,0
江苏,2020/1/31,34,3,0,202,5,0
江苏,2020/2/1,34,1,0,236,6,0
江苏,2020/2/10,23,12,0,515,84,0
江苏,2020/2/11,28,10,0,543,94,0
江苏,2020/2/12,27,37,0,570,131,0
江苏,2020/2/13,23,6,0,593,137,0
江苏,2020/2/14,11,23,0,604,160,0
江苏,2020/2/15,13,30,0,617,190,0
江苏,2020/2/16,9,36,0,626,226,0
江苏,2020/2/17,3,37,0,629,263,0
江苏,2020/2/18,2,33,0,631,296,0
江苏,2020/2/19,0,29,0,631,325,0
江苏,2020/2/2,35,1,0,271,7,0
江苏,2020/2/20,0,27,0,631,352,0
江苏,2020/2/21,0,35,0,631,387,0
江苏,2020/2/22,0,24,0,631,411,0
江苏,2020/2/23,0,16,0,631,427,0
江苏,2020/2/24,0,31,0,631,458,0
江苏,2020/2/25,0,5,0,631,463,0
江苏,2020/2/26,0,31,0,631,494,0
江苏,2020/2/27,0,12,0,631,506,0
江苏,2020/2/28,0,13,0,631,519,0
江苏,2020/2/29,0,10,0,631,529,0
江苏,2020/2/3,37,1,0,308,8,0
江苏,2020/2/4,33,5,0,341,13,0
江苏,2020/2/5,32,13,0,373,26,0
江苏,2020/2/6,35,12,0,408,38,0
江苏,2020/2/7,31,5,0,439,43,0
江苏,2020/2/8,29,8,0,468,51,0
江苏,2020/2/9,24,21,0,492,72,0
江苏,2020/3/1,0,7,0,631,536,0
江苏,2020/3/10,0,5,0,631,627,0
江苏,2020/3/11,0,1,0,631,628,0
江苏,2020/3/12,0,2,0,631,630,0
江苏,2020/3/13,0,0,0,631,630,0
江苏,2020/3/14,0,0,0,631,630,0
江苏,2020/3/15,0,0,0,631,630,0
江苏,2020/3/16,0,0,0,631,630,0
江苏,2020/3/17,0,0,0,631,630,0
江苏,2020/3/18,0,0,0,631,630,0
江苏,2020/3/19,0,0,0,631,630,0
江苏,2020/3/2,0,19,0,631,555,0
江苏,2020/3/20,0,0,0,631,630,0
江苏,2020/3/21,2,0,0,633,630,0
江苏,2020/3/22,0,0,0,633,630,0
江苏,2020/3/23,3,0,0,636,630,0
江苏,2020/3/24,2,0,0,638,630,0
江苏,2020/3/25,2,0,0,640,630,0
江苏,2020/3/26,1,0,0,641,630,0
江苏,2020/3/27,0,0,0,641,630,0
江苏,2020/3/28,3,0,0,644,630,0
江苏,2020/3/29,1,0,0,645,630,0
江苏,2020/3/3,0,10,0,631,565,0
江苏,2020/3/30,1,0,0,646,630,0
江苏,2020/3/31,0,0,0,646,630,0
江苏,2020/3/4,0,15,0,631,580,0
江苏,2020/3/5,0,8,0,631,588,0
江苏,2020/3/6,0,13,0,631,601,0
江苏,2020/3/7,0,9,0,631,610,0
江苏,2020/3/8,0,8,0,631,618,0
江苏,2020/3/9,0,4,0,631,622,0
江苏,2020/4/1,1,0,0,647,630,0
江苏,2020/4/10,1,2,0,652,635,0
江苏,2020/4/11,1,2,0,653,637,0
江苏,2020/4/12,0,0,0,653,637,0
江苏,2020/4/13,0,3,0,653,640,0
江苏,2020/4/14,0,1,0,653,641,0
江苏,2020/4/15,0,0,0,653,641,0
江苏,2020/4/16,0,1,0,653,642,0
江苏,2020/4/17,0,0,0,653,642,0
江苏,2020/4/18,0,0,0,653,642,0
江苏,2020/4/19,0,0,0,653,642,0
江苏,2020/4/2,4,1,0,651,631,0
江苏,2020/4/20,0,1,0,653,643,0
江苏,2020/4/21,0,1,0,653,644,0
江苏,2020/4/22,0,0,0,653,644,0
江苏,2020/4/23,0,1,0,653,645,0
江苏,2020/4/24,0,0,0,653,645,0
江苏,2020/4/25,0,0,0,653,645,0
江苏,2020/4/26,0,0,0,653,645,0
江苏,2020/4/27,0,0,0,653,645,0
江苏,2020/4/28,0,1,0,653,646,0
江苏,2020/4/29,0,1,0,653,647,0
江苏,2020/4/3,0,0,0,651,631,0
江苏,2020/4/30,0,2,0,653,649,0
江苏,2020/4/4,0,1,0,651,632,0
江苏,2020/4/5,0,0,0,651,632,0
江苏,2020/4/6,0,0,0,651,632,0
江苏,2020/4/7,0,0,0,651,632,0
江苏,2020/4/8,0,0,0,651,632,0
江苏,2020/4/9,0,1,0,651,633,0
江苏,2020/5/1,0,0,0,653,649,0
江苏,2020/5/10,0,1,0,653,652,0
江苏,2020/5/11,0,0,0,653,652,0
江苏,2020/5/12,0,0,0,653,652,0
江苏,2020/5/13,0,0,0,653,652,0
江苏,2020/5/14,0,0,0,653,652,0
江苏,2020/5/15,0,0,0,653,652,0
江苏,2020/5/16,0,0,0,653,652,0
江苏,2020/5/17,0,0,0,653,652,0
江苏,2020/5/18,0,0,0,653,652,0
江苏,2020/5/19,0,0,0,653,652,0
江苏,2020/5/2,0,0,0,653,649,0
江苏,2020/5/20,0,0,0,653,652,0
江苏,2020/5/21,0,0,0,653,652,0
江苏,2020/5/22,0,0,0,653,652,0
江苏,2020/5/23,0,0,0,653,652,0
江苏,2020/5/24,0,0,0,653,652,0
江苏,2020/5/25,0,0,0,653,652,0
江苏,2020/5/26,0,0,0,653,652,0
江苏,2020/5/27,0,0,0,653,652,0
江苏,2020/5/28,0,0,0,653,652,0
江苏,2020/5/29,0,0,0,653,652,0
江苏,2020/5/3,0,0,0,653,649,0
江苏,2020/5/30,0,0,0,653,652,0
江苏,2020/5/31,0,0,0,653,652,0
江苏,2020/5/4,0,0,0,653,649,0
江苏,2020/5/5,0,0,0,653,649,0
江苏,2020/5/6,0,1,0,653,650,0
江苏,2020/5/7,0,1,0,653,651,0
江苏,2020/5/8,0,0,0,653,651,0
江苏,2020/5/9,0,0,0,653,651,0
江苏,2020/6/1,0,0,0,653,652,0
江苏,2020/6/10,0,0,0,653,652,0
江苏,2020/6/11,0,0,0,653,652,0
江苏,2020/6/12,0,0,0,653,652,0
江苏,2020/6/13,0,0,0,653,652,0
江苏,2020/6/14,0,0,0,653,652,0
江苏,2020/6/15,0,0,0,653,652,0
江苏,2020/6/16,0,0,0,653,652,0
江苏,2020/6/17,0,0,0,653,652,0
江苏,2020/6/18,0,0,0,653,652,0
江苏,2020/6/19,0,0,0,653,652,0
江苏,2020/6/2,0,0,0,653,652,0
江苏,2020/6/20,0,0,0,653,652,0
江苏,2020/6/21,0,0,0,653,652,0
江苏,2020/6/22,0,0,0,653,652,0
江苏,2020/6/23,0,0,0,653,652,0
江苏,2020/6/24,0,0,0,653,652,0
江苏,2020/6/25,0,0,0,653,652,0
江苏,2020/6/26,0,0,0,653,652,0
江苏,2020/6/27,0,0,0,653,652,0
江苏,2020/6/28,0,0,0,653,652,0
江苏,2020/6/29,0,0,0,653,652,0
江苏,2020/6/3,0,0,0,653,652,0
江苏,2020/6/30,0,0,0,653,652,0
江苏,2020/6/4,0,0,0,653,652,0
江苏,2020/6/5,0,0,0,653,652,0
江苏,2020/6/6,0,0,0,653,652,0
江苏,2020/6/7,0,0,0,653,652,0
江苏,2020/6/8,0,0,0,653,652,0
